"_id","_labels","chrom","encode_id","end","ensembl_id","name","start","_start","_end","_type","corr","expression","signal"
"7268",":H3K27ac:Merged:Peak","chr12","","116589798","","peak_223856","116589435",,,,,,
"7269",":H3K27ac:Merged:Peak","chr12","","116590820","","peak_223857","116590584",,,,,,
"7270",":H3K27ac:Merged:Peak","chr12","","116596028","","peak_223858","116591101",,,,,,
"7271",":H3K27ac:Merged:Peak","chr12","","116596313","","peak_223859","116596037",,,,,,
"7272",":H3K27ac:Merged:Peak","chr12","","116596793","","peak_223860","116596561",,,,,,
"7273",":H3K27ac:Merged:Peak","chr12","","116605666","","peak_223861","116597735",,,,,,
"7274",":H3K27ac:Merged:Peak","chr12","","116606564","","peak_223862","116606154",,,,,,
"7275",":H3K27ac:Merged:Peak","chr12","","116607233","","peak_223863","116606626",,,,,,
"7276",":H3K27ac:Merged:Peak","chr12","","116611479","","peak_223864","116608859",,,,,,
"7277",":H3K27ac:Merged:Peak","chr12","","116611754","","peak_223865","116611500",,,,,,
"7278",":H3K27ac:Merged:Peak","chr12","","116612385","","peak_223866","116611783",,,,,,
"7279",":H3K27ac:Merged:Peak","chr12","","116613401","","peak_223867","116613011",,,,,,
"7280",":H3K27ac:Merged:Peak","chr12","","116615114","","peak_223868","116614905",,,,,,
"7281",":H3K27ac:Merged:Peak","chr12","","116615665","","peak_223869","116615123",,,,,,
"7282",":H3K27ac:Merged:Peak","chr12","","116616698","","peak_223870","116615814",,,,,,
"7283",":H3K27ac:Merged:Peak","chr12","","116617209","","peak_223871","116616937",,,,,,
"7284",":H3K27ac:Merged:Peak","chr12","","116619515","","peak_223872","116619311",,,,,,
"7285",":H3K27ac:Merged:Peak","chr12","","116620120","","peak_223873","116619528",,,,,,
"7286",":H3K27ac:Merged:Peak","chr12","","116621640","","peak_223874","116620146",,,,,,
"7287",":H3K27ac:Merged:Peak","chr12","","116622962","","peak_223875","116622515",,,,,,
"7288",":H3K27ac:Merged:Peak","chr12","","116624899","","peak_223876","116624730",,,,,,
"7289",":H3K27ac:Merged:Peak","chr12","","116627462","","peak_223877","116627313",,,,,,
"7290",":H3K27ac:Merged:Peak","chr12","","116628295","","peak_223878","116628067",,,,,,
"7291",":H3K27ac:Merged:Peak","chr12","","116628971","","peak_223879","116628537",,,,,,
"7292",":H3K27ac:Merged:Peak","chr12","","116629868","","peak_223880","116629420",,,,,,
"7293",":H3K27ac:Merged:Peak","chr12","","116630384","","peak_223881","116630059",,,,,,
"7294",":H3K27ac:Merged:Peak","chr12","","116631681","","peak_223882","116630389",,,,,,
"7295",":H3K27ac:Merged:Peak","chr12","","116632390","","peak_223883","116632092",,,,,,
"7296",":H3K27ac:Merged:Peak","chr12","","116633761","","peak_223884","116633629",,,,,,
"7297",":H3K27ac:Merged:Peak","chr12","","116637919","","peak_223885","116635095",,,,,,
"7298",":H3K27ac:Merged:Peak","chr12","","116638426","","peak_223886","116638071",,,,,,
"7299",":H3K27ac:Merged:Peak","chr12","","116640249","","peak_223887","116639129",,,,,,
"7300",":H3K27ac:Merged:Peak","chr12","","116640508","","peak_223888","116640359",,,,,,
"7301",":H3K27ac:Merged:Peak","chr12","","116640866","","peak_223889","116640550",,,,,,
"7302",":H3K27ac:Merged:Peak","chr12","","116642791","","peak_223890","116642404",,,,,,
"7303",":H3K27ac:Merged:Peak","chr12","","116643351","","peak_223891","116642948",,,,,,
"7304",":H3K27ac:Merged:Peak","chr12","","116645506","","peak_223892","116644407",,,,,,
"7305",":H3K27ac:Merged:Peak","chr12","","116646005","","peak_223893","116645809",,,,,,
"7306",":H3K27ac:Merged:Peak","chr12","","116648785","","peak_223894","116646922",,,,,,
"7307",":H3K27ac:Merged:Peak","chr12","","116649329","","peak_223895","116648848",,,,,,
"7308",":H3K27ac:Merged:Peak","chr12","","116649743","","peak_223896","116649441",,,,,,
"7309",":H3K27ac:Merged:Peak","chr12","","116650939","","peak_223897","116649970",,,,,,
"7310",":H3K27ac:Merged:Peak","chr12","","116651597","","peak_223898","116651082",,,,,,
"7311",":H3K27ac:Merged:Peak","chr12","","116654819","","peak_223899","116654210",,,,,,
"7312",":H3K27ac:Merged:Peak","chr12","","116655890","","peak_223900","116655467",,,,,,
"7313",":H3K27ac:Merged:Peak","chr12","","116656981","","peak_223901","116656077",,,,,,
"7314",":H3K27ac:Merged:Peak","chr12","","116657115","","peak_223902","116656992",,,,,,
"7315",":H3K27ac:Merged:Peak","chr12","","116661176","","peak_223903","116657163",,,,,,
"7316",":H3K27ac:Merged:Peak","chr12","","116664233","","peak_223904","116661230",,,,,,
"7317",":H3K27ac:Merged:Peak","chr12","","116668258","","peak_223905","116664506",,,,,,
"7318",":H3K27ac:Merged:Peak","chr12","","116668854","","peak_223906","116668411",,,,,,
"7319",":H3K27ac:Merged:Peak","chr12","","116669526","","peak_223907","116669325",,,,,,
"7320",":H3K27ac:Merged:Peak","chr12","","116669826","","peak_223908","116669564",,,,,,
"7321",":H3K27ac:Merged:Peak","chr12","","116671402","","peak_223909","116670866",,,,,,
"7322",":H3K27ac:Merged:Peak","chr12","","116672825","","peak_223910","116672495",,,,,,
"7323",":H3K27ac:Merged:Peak","chr12","","116678188","","peak_223911","116672845",,,,,,
"7324",":H3K27ac:Merged:Peak","chr12","","116681540","","peak_223912","116681277",,,,,,
"7325",":H3K27ac:Merged:Peak","chr12","","116688135","","peak_223913","116687750",,,,,,
"7326",":H3K27ac:Merged:Peak","chr12","","116688424","","peak_223914","116688264",,,,,,
"7327",":H3K27ac:Merged:Peak","chr12","","116692116","","peak_223915","116688837",,,,,,
"7328",":H3K27ac:Merged:Peak","chr12","","116696113","","peak_223916","116692151",,,,,,
"7329",":H3K27ac:Merged:Peak","chr12","","116700746","","peak_223917","116697368",,,,,,
"7330",":H3K27ac:Merged:Peak","chr12","","116702931","","peak_223918","116702606",,,,,,
"7331",":H3K27ac:Merged:Peak","chr12","","116703429","","peak_223919","116702967",,,,,,
"7332",":H3K27ac:Merged:Peak","chr12","","116704352","","peak_223920","116703739",,,,,,
"7333",":H3K27ac:Merged:Peak","chr12","","116705772","","peak_223921","116705440",,,,,,
"7334",":H3K27ac:Merged:Peak","chr12","","116711486","","peak_223922","116706357",,,,,,
"7335",":H3K27ac:Merged:Peak","chr12","","116714721","","peak_223923","116711538",,,,,,
"7336",":H3K27ac:Merged:Peak","chr12","","116725531","","peak_223924","116714932",,,,,,
"7337",":H3K27ac:Merged:Peak","chr12","","116729343","","peak_223925","116725937",,,,,,
"7338",":H3K27ac:Merged:Peak","chr12","","116732633","","peak_223926","116730112",,,,,,
"7339",":H3K27ac:Merged:Peak","chr12","","116733109","","peak_223927","116732867",,,,,,
"7340",":H3K27ac:Merged:Peak","chr12","","116739437","","peak_223928","116733215",,,,,,
"7341",":H3K27ac:Merged:Peak","chr12","","116740837","","peak_223929","116740240",,,,,,
"7342",":H3K27ac:Merged:Peak","chr12","","116741755","","peak_223930","116741412",,,,,,
"7343",":H3K27ac:Merged:Peak","chr12","","116744152","","peak_223931","116743489",,,,,,
"7344",":H3K27ac:Merged:Peak","chr12","","116745100","","peak_223932","116744195",,,,,,
"7345",":H3K27ac:Merged:Peak","chr12","","116745959","","peak_223933","116745450",,,,,,
"7346",":H3K27ac:Merged:Peak","chr12","","116746513","","peak_223934","116746235",,,,,,
"7347",":H3K27ac:Merged:Peak","chr12","","116746894","","peak_223935","116746544",,,,,,
"7348",":H3K27ac:Merged:Peak","chr12","","116748683","","peak_223936","116748196",,,,,,
"7349",":H3K27ac:Merged:Peak","chr12","","116748966","","peak_223937","116748762",,,,,,
"7350",":H3K27ac:Merged:Peak","chr12","","116749579","","peak_223938","116749447",,,,,,
"7351",":H3K27ac:Merged:Peak","chr12","","116753734","","peak_223939","116753456",,,,,,
"7352",":H3K27ac:Merged:Peak","chr12","","116754869","","peak_223940","116754309",,,,,,
"7353",":H3K27ac:Merged:Peak","chr12","","116755396","","peak_223941","116755123",,,,,,
"7354",":H3K27ac:Merged:Peak","chr12","","116760997","","peak_223942","116759157",,,,,,
"7355",":H3K27ac:Merged:Peak","chr12","","116761861","","peak_223943","116761582",,,,,,
"7356",":H3K27ac:Merged:Peak","chr12","","116764016","","peak_223944","116763538",,,,,,
"7357",":H3K27ac:Merged:Peak","chr12","","116765677","","peak_223945","116765457",,,,,,
"7358",":H3K27ac:Merged:Peak","chr12","","116766800","","peak_223946","116766589",,,,,,
"7359",":H3K27ac:Merged:Peak","chr12","","116768701","","peak_223947","116768443",,,,,,
"7360",":H3K27ac:Merged:Peak","chr12","","116772304","","peak_223948","116771569",,,,,,
"7361",":H3K27ac:Merged:Peak","chr12","","116773855","","peak_223949","116772740",,,,,,
"7362",":H3K27ac:Merged:Peak","chr12","","116775310","","peak_223950","116774917",,,,,,
"7363",":H3K27ac:Merged:Peak","chr12","","116775477","","peak_223951","116775323",,,,,,
"7364",":H3K27ac:Merged:Peak","chr12","","116777024","","peak_223952","116776568",,,,,,
"7365",":H3K27ac:Merged:Peak","chr12","","116777788","","peak_223953","116777294",,,,,,
"7366",":H3K27ac:Merged:Peak","chr12","","116783567","","peak_223954","116783271",,,,,,
"7367",":H3K27ac:Merged:Peak","chr12","","116784955","","peak_223955","116784450",,,,,,
"7368",":H3K27ac:Merged:Peak","chr12","","116785796","","peak_223956","116785559",,,,,,
"7369",":H3K27ac:Merged:Peak","chr12","","116788602","","peak_223957","116788344",,,,,,
"7370",":H3K27ac:Merged:Peak","chr12","","116788882","","peak_223958","116788707",,,,,,
"7371",":H3K27ac:Merged:Peak","chr12","","116790280","","peak_223959","116790016",,,,,,
"7372",":H3K27ac:Merged:Peak","chr12","","116791217","","peak_223960","116791013",,,,,,
"7373",":H3K27ac:Merged:Peak","chr12","","116792943","","peak_223961","116792685",,,,,,
"7374",":H3K27ac:Merged:Peak","chr12","","116794034","","peak_223962","116793727",,,,,,
"7375",":H3K27ac:Merged:Peak","chr12","","116795250","","peak_223963","116795021",,,,,,
"7376",":H3K27ac:Merged:Peak","chr12","","116796739","","peak_223964","116796122",,,,,,
"7377",":H3K27ac:Merged:Peak","chr12","","116797101","","peak_223965","116796803",,,,,,
"7378",":H3K27ac:Merged:Peak","chr12","","116798597","","peak_223966","116798003",,,,,,
"7379",":H3K27ac:Merged:Peak","chr12","","116800115","","peak_223967","116798644",,,,,,
"7380",":H3K27ac:Merged:Peak","chr12","","116808211","","peak_223968","116800226",,,,,,
"7381",":H3K27ac:Merged:Peak","chr12","","116809244","","peak_223969","116808259",,,,,,
"7382",":H3K27ac:Merged:Peak","chr12","","116809913","","peak_223970","116809257",,,,,,
"7383",":H3K27ac:Merged:Peak","chr12","","116811043","","peak_223971","116810038",,,,,,
"7384",":H3K27ac:Merged:Peak","chr12","","116811563","","peak_223972","116811263",,,,,,
"7385",":H3K27ac:Merged:Peak","chr12","","116821205","","peak_223973","116811600",,,,,,
"7386",":H3K27ac:Merged:Peak","chr12","","116821421","","peak_223974","116821208",,,,,,
"7387",":H3K27ac:Merged:Peak","chr12","","116821696","","peak_223975","116821444",,,,,,
"7388",":H3K27ac:Merged:Peak","chr12","","116822798","","peak_223976","116822418",,,,,,
"7389",":H3K27ac:Merged:Peak","chr12","","116825647","","peak_223977","116824973",,,,,,
"7390",":H3K27ac:Merged:Peak","chr12","","116826432","","peak_223978","116826300",,,,,,
"7391",":H3K27ac:Merged:Peak","chr12","","116826769","","peak_223979","116826511",,,,,,
"7392",":H3K27ac:Merged:Peak","chr12","","116827364","","peak_223980","116827098",,,,,,
"7393",":H3K27ac:Merged:Peak","chr12","","116828168","","peak_223981","116827799",,,,,,
"7394",":H3K27ac:Merged:Peak","chr12","","116831452","","peak_223982","116831081",,,,,,
"7395",":H3K27ac:Merged:Peak","chr12","","116833169","","peak_223983","116832967",,,,,,
"7396",":H3K27ac:Merged:Peak","chr12","","116833856","","peak_223984","116833438",,,,,,
"7397",":H3K27ac:Merged:Peak","chr12","","116834784","","peak_223985","116834510",,,,,,
"7398",":H3K27ac:Merged:Peak","chr12","","116835855","","peak_223986","116835269",,,,,,
"7399",":H3K27ac:Merged:Peak","chr12","","116836658","","peak_223987","116836320",,,,,,
"7400",":H3K27ac:Merged:Peak","chr12","","116839537","","peak_223988","116837004",,,,,,
"7401",":H3K27ac:Merged:Peak","chr12","","116840471","","peak_223989","116839738",,,,,,
"7402",":H3K27ac:Merged:Peak","chr12","","116840805","","peak_223990","116840547",,,,,,
"7403",":H3K27ac:Merged:Peak","chr12","","116841396","","peak_223991","116841110",,,,,,
"7404",":H3K27ac:Merged:Peak","chr12","","116842456","","peak_223992","116842236",,,,,,
"7405",":H3K27ac:Merged:Peak","chr12","","116843171","","peak_223993","116843034",,,,,,
"7406",":H3K27ac:Merged:Peak","chr12","","116846225","","peak_223994","116845912",,,,,,
"7407",":H3K27ac:Merged:Peak","chr12","","116850729","","peak_223995","116850471",,,,,,
"7408",":H3K27ac:Merged:Peak","chr12","","116853653","","peak_223996","116853030",,,,,,
"7409",":H3K27ac:Merged:Peak","chr12","","116854676","","peak_223997","116853737",,,,,,
"7410",":H3K27ac:Merged:Peak","chr12","","116865603","","peak_223998","116855878",,,,,,
"7411",":H3K27ac:Merged:Peak","chr12","","116866812","","peak_223999","116866320",,,,,,
"7412",":H3K27ac:Merged:Peak","chr12","","116867988","","peak_224000","116867728",,,,,,
"7413",":H3K27ac:Merged:Peak","chr12","","116868988","","peak_224001","116868725",,,,,,
"7414",":H3K27ac:Merged:Peak","chr12","","116870339","","peak_224002","116870126",,,,,,
"7415",":H3K27ac:Merged:Peak","chr12","","116870585","","peak_224003","116870417",,,,,,
"7416",":H3K27ac:Merged:Peak","chr12","","116871139","","peak_224004","116870631",,,,,,
"7417",":H3K27ac:Merged:Peak","chr12","","116874185","","peak_224005","116873828",,,,,,
"7418",":H3K27ac:Merged:Peak","chr12","","116874726","","peak_224006","116874351",,,,,,
"7419",":H3K27ac:Merged:Peak","chr12","","116875165","","peak_224007","116874777",,,,,,
"7420",":H3K27ac:Merged:Peak","chr12","","116877084","","peak_224008","116875607",,,,,,
"7421",":H3K27ac:Merged:Peak","chr12","","116880005","","peak_224009","116878746",,,,,,
"7422",":H3K27ac:Merged:Peak","chr12","","116883182","","peak_224010","116880104",,,,,,
"7423",":H3K27ac:Merged:Peak","chr12","","116885557","","peak_224011","116884467",,,,,,
"7424",":H3K27ac:Merged:Peak","chr12","","116886100","","peak_224012","116885968",,,,,,
"7425",":H3K27ac:Merged:Peak","chr12","","116888195","","peak_224013","116887934",,,,,,
"7426",":H3K27ac:Merged:Peak","chr12","","116893259","","peak_224014","116893042",,,,,,
"7427",":H3K27ac:Merged:Peak","chr12","","116904030","","peak_224015","116903890",,,,,,
"7428",":H3K27ac:Merged:Peak","chr12","","116908026","","peak_224016","116907894",,,,,,
"7429",":H3K27ac:Merged:Peak","chr12","","116908962","","peak_224017","116908724",,,,,,
"7430",":H3K27ac:Merged:Peak","chr12","","116913593","","peak_224018","116910310",,,,,,
"7431",":H3K27ac:Merged:Peak","chr12","","116913994","","peak_224019","116913758",,,,,,
"7432",":H3K27ac:Merged:Peak","chr12","","116914548","","peak_224020","116914023",,,,,,
"7433",":H3K27ac:Merged:Peak","chr12","","116917730","","peak_224021","116914928",,,,,,
"7434",":H3K27ac:Merged:Peak","chr12","","116923284","","peak_224022","116917969",,,,,,
"7435",":H3K27ac:Merged:Peak","chr12","","116928764","","peak_224023","116923992",,,,,,
"7436",":H3K27ac:Merged:Peak","chr12","","116930386","","peak_224024","116929814",,,,,,
"7437",":H3K27ac:Merged:Peak","chr12","","116931045","","peak_224025","116930781",,,,,,
"7438",":H3K27ac:Merged:Peak","chr12","","116932654","","peak_224026","116931820",,,,,,
"7439",":H3K27ac:Merged:Peak","chr12","","116934497","","peak_224027","116932761",,,,,,
"7440",":H3K27ac:Merged:Peak","chr12","","116936969","","peak_224028","116935055",,,,,,
"7441",":H3K27ac:Merged:Peak","chr12","","116941234","","peak_224029","116937117",,,,,,
"7442",":H3K27ac:Merged:Peak","chr12","","116942215","","peak_224030","116942083",,,,,,
"7443",":H3K27ac:Merged:Peak","chr12","","116945724","","peak_224031","116943079",,,,,,
"7444",":H3K27ac:Merged:Peak","chr12","","116946248","","peak_224032","116945841",,,,,,
"7445",":H3K27ac:Merged:Peak","chr12","","116946838","","peak_224033","116946610",,,,,,
"7446",":H3K27ac:Merged:Peak","chr12","","116948824","","peak_224034","116947890",,,,,,
"7447",":H3K27ac:Merged:Peak","chr12","","116950498","","peak_224035","116950273",,,,,,
"7448",":H3K27ac:Merged:Peak","chr12","","116951867","","peak_224036","116950604",,,,,,
"7449",":H3K27ac:Merged:Peak","chr12","","116953507","","peak_224037","116953221",,,,,,
"7450",":H3K27ac:Merged:Peak","chr12","","116956904","","peak_224038","116954162",,,,,,
"7451",":H3K27ac:Merged:Peak","chr12","","116960950","","peak_224039","116957905",,,,,,
"7452",":H3K27ac:Merged:Peak","chr12","","116963186","","peak_224040","116961480",,,,,,
"7453",":H3K27ac:Merged:Peak","chr12","","116965716","","peak_224041","116963488",,,,,,
"7454",":H3K27ac:Merged:Peak","chr12","","116966636","","peak_224042","116966198",,,,,,
"7455",":H3K27ac:Merged:Peak","chr12","","116984568","","peak_224043","116966673",,,,,,
"7456",":H3K27ac:Merged:Peak","chr12","","116984937","","peak_224044","116984695",,,,,,
"7457",":H3K27ac:Merged:Peak","chr12","","116986364","","peak_224045","116985536",,,,,,
"7458",":H3K27ac:Merged:Peak","chr12","","116988852","","peak_224046","116988720",,,,,,
"7459",":H3K27ac:Merged:Peak","chr12","","116993055","","peak_224047","116989134",,,,,,
"7460",":H3K27ac:Merged:Peak","chr12","","116993423","","peak_224048","116993155",,,,,,
"7461",":H3K27ac:Merged:Peak","chr12","","116994303","","peak_224049","116994033",,,,,,
"7462",":H3K27ac:Merged:Peak","chr12","","116998010","","peak_224050","116994626",,,,,,
"7463",":H3K27ac:Merged:Peak","chr12","","116998917","","peak_224051","116998194",,,,,,
"7464",":H3K27ac:Merged:Peak","chr12","","117004053","","peak_224052","116999215",,,,,,
"7465",":H3K27ac:Merged:Peak","chr12","","117005048","","peak_224053","117004268",,,,,,
"7466",":H3K27ac:Merged:Peak","chr12","","117005575","","peak_224054","117005116",,,,,,
"7467",":H3K27ac:Merged:Peak","chr12","","117006271","","peak_224055","117005588",,,,,,
"7468",":H3K27ac:Merged:Peak","chr12","","117007749","","peak_224056","117006279",,,,,,
"7469",":H3K27ac:Merged:Peak","chr12","","117008316","","peak_224057","117007786",,,,,,
"7470",":H3K27ac:Merged:Peak","chr12","","117008984","","peak_224058","117008719",,,,,,
"7471",":H3K27ac:Merged:Peak","chr12","","117009840","","peak_224059","117009032",,,,,,
"7472",":H3K27ac:Merged:Peak","chr12","","117013525","","peak_224060","117009960",,,,,,
"7473",":H3K27ac:Merged:Peak","chr12","","117014075","","peak_224061","117013844",,,,,,
"7474",":H3K27ac:Merged:Peak","chr12","","117017723","","peak_224062","117014864",,,,,,
"7475",":H3K27ac:Merged:Peak","chr12","","117018230","","peak_224063","117017792",,,,,,
"7476",":H3K27ac:Merged:Peak","chr12","","117023168","","peak_224064","117019802",,,,,,
"7477",":H3K27ac:Merged:Peak","chr12","","117023718","","peak_224065","117023514",,,,,,
"7478",":H3K27ac:Merged:Peak","chr12","","117037218","","peak_224066","117024398",,,,,,
"7479",":H3K27ac:Merged:Peak","chr12","","117038952","","peak_224067","117037279",,,,,,
"7480",":H3K27ac:Merged:Peak","chr12","","117056000","","peak_224068","117039024",,,,,,
"7481",":H3K27ac:Merged:Peak","chr12","","117062253","","peak_224069","117056325",,,,,,
"7482",":H3K27ac:Merged:Peak","chr12","","117066349","","peak_224070","117062537",,,,,,
"7483",":H3K27ac:Merged:Peak","chr12","","117066864","","peak_224071","117066621",,,,,,
"7484",":H3K27ac:Merged:Peak","chr12","","117067356","","peak_224072","117067022",,,,,,
"7485",":H3K27ac:Merged:Peak","chr12","","117067643","","peak_224073","117067494",,,,,,
"7486",":H3K27ac:Merged:Peak","chr12","","117071909","","peak_224074","117067887",,,,,,
"7487",":H3K27ac:Merged:Peak","chr12","","117075850","","peak_224075","117071998",,,,,,
"7488",":H3K27ac:Merged:Peak","chr12","","117079661","","peak_224076","117075991",,,,,,
"7489",":H3K27ac:Merged:Peak","chr12","","117081414","","peak_224077","117079692",,,,,,
"7490",":H3K27ac:Merged:Peak","chr12","","117081705","","peak_224078","117081420",,,,,,
"7491",":H3K27ac:Merged:Peak","chr12","","117086689","","peak_224079","117082022",,,,,,
"7492",":H3K27ac:Merged:Peak","chr12","","117089478","","peak_224080","117086716",,,,,,
"7493",":H3K27ac:Merged:Peak","chr12","","117103065","","peak_224081","117090345",,,,,,
"7494",":H3K27ac:Merged:Peak","chr12","","117104966","","peak_224082","117104429",,,,,,
"7495",":H3K27ac:Merged:Peak","chr12","","117112822","","peak_224083","117111324",,,,,,
"7496",":H3K27ac:Merged:Peak","chr12","","117114015","","peak_224084","117113591",,,,,,
"7497",":H3K27ac:Merged:Peak","chr12","","117115169","","peak_224085","117114564",,,,,,
"7498",":H3K27ac:Merged:Peak","chr12","","117116428","","peak_224086","117116158",,,,,,
"7499",":H3K27ac:Merged:Peak","chr12","","117117643","","peak_224087","117117093",,,,,,
"7500",":H3K27ac:Merged:Peak","chr12","","117120044","","peak_224088","117117955",,,,,,
"7501",":H3K27ac:Merged:Peak","chr12","","117121341","","peak_224089","117121046",,,,,,
"7502",":H3K27ac:Merged:Peak","chr12","","117122021","","peak_224090","117121507",,,,,,
"7503",":H3K27ac:Merged:Peak","chr12","","117123396","","peak_224091","117123055",,,,,,
"7504",":H3K27ac:Merged:Peak","chr12","","117126042","","peak_224092","117124492",,,,,,
"7505",":H3K27ac:Merged:Peak","chr12","","117126468","","peak_224093","117126234",,,,,,
"7506",":H3K27ac:Merged:Peak","chr12","","117126941","","peak_224094","117126680",,,,,,
"7507",":H3K27ac:Merged:Peak","chr12","","117127704","","peak_224095","117127402",,,,,,
"7508",":H3K27ac:Merged:Peak","chr12","","117129456","","peak_224096","117127924",,,,,,
"7509",":H3K27ac:Merged:Peak","chr12","","117131036","","peak_224097","117129477",,,,,,
"7510",":H3K27ac:Merged:Peak","chr12","","117131570","","peak_224098","117131114",,,,,,
"7511",":H3K27ac:Merged:Peak","chr12","","117132190","","peak_224099","117131921",,,,,,
"7512",":H3K27ac:Merged:Peak","chr12","","117132846","","peak_224100","117132616",,,,,,
"7513",":H3K27ac:Merged:Peak","chr12","","117133146","","peak_224101","117132888",,,,,,
"7514",":H3K27ac:Merged:Peak","chr12","","117135122","","peak_224102","117133539",,,,,,
"7515",":H3K27ac:Merged:Peak","chr12","","117140047","","peak_224103","117138859",,,,,,
"7516",":H3K27ac:Merged:Peak","chr12","","117145249","","peak_224104","117140157",,,,,,
"7517",":H3K27ac:Merged:Peak","chr12","","117146155","","peak_224105","117145483",,,,,,
"7518",":H3K27ac:Merged:Peak","chr12","","117152533","","peak_224106","117146249",,,,,,
"7519",":H3K27ac:Merged:Peak","chr12","","117154679","","peak_224107","117152566",,,,,,
"7520",":H3K27ac:Merged:Peak","chr12","","117156825","","peak_224108","117154917",,,,,,
"7521",":H3K27ac:Merged:Peak","chr12","","117157475","","peak_224109","117157326",,,,,,
"7522",":H3K27ac:Merged:Peak","chr12","","117163975","","peak_224110","117157624",,,,,,
"7523",":H3K27ac:Merged:Peak","chr12","","117165766","","peak_224111","117164769",,,,,,
"7524",":H3K27ac:Merged:Peak","chr12","","117166174","","peak_224112","117165822",,,,,,
"7525",":H3K27ac:Merged:Peak","chr12","","117168370","","peak_224113","117166288",,,,,,
"7526",":H3K27ac:Merged:Peak","chr12","","117169476","","peak_224114","117168617",,,,,,
"7527",":H3K27ac:Merged:Peak","chr12","","117169873","","peak_224115","117169589",,,,,,
"7528",":H3K27ac:Merged:Peak","chr12","","117172889","","peak_224116","117169916",,,,,,
"7529",":H3K27ac:Merged:Peak","chr12","","117173659","","peak_224117","117173119",,,,,,
"7530",":H3K27ac:Merged:Peak","chr12","","117175181","","peak_224118","117174940",,,,,,
"7531",":H3K27ac:Merged:Peak","chr12","","117176868","","peak_224119","117175240",,,,,,
"7532",":H3K27ac:Merged:Peak","chr12","","117177663","","peak_224120","117177351",,,,,,
"7533",":H3K27ac:Merged:Peak","chr12","","117178053","","peak_224121","117177821",,,,,,
"7534",":H3K27ac:Merged:Peak","chr12","","117179516","","peak_224122","117178088",,,,,,
"7535",":H3K27ac:Merged:Peak","chr12","","117180203","","peak_224123","117179520",,,,,,
"7536",":H3K27ac:Merged:Peak","chr12","","117181474","","peak_224124","117181061",,,,,,
"7537",":H3K27ac:Merged:Peak","chr12","","117182452","","peak_224125","117182252",,,,,,
"7538",":H3K27ac:Merged:Peak","chr12","","117183058","","peak_224126","117182475",,,,,,
"7539",":H3K27ac:Merged:Peak","chr12","","117185195","","peak_224127","117184317",,,,,,
"7540",":H3K27ac:Merged:Peak","chr12","","117185791","","peak_224128","117185245",,,,,,
"7541",":H3K27ac:Merged:Peak","chr12","","117191047","","peak_224129","117185911",,,,,,
"7542",":H3K27ac:Merged:Peak","chr12","","117192436","","peak_224130","117192240",,,,,,
"7543",":H3K27ac:Merged:Peak","chr12","","117194291","","peak_224131","117194140",,,,,,
"7544",":H3K27ac:Merged:Peak","chr12","","117195093","","peak_224132","117194535",,,,,,
"7545",":H3K27ac:Merged:Peak","chr12","","117196014","","peak_224133","117195289",,,,,,
"7546",":H3K27ac:Merged:Peak","chr12","","117202734","","peak_224134","117202501",,,,,,
"7547",":H3K27ac:Merged:Peak","chr12","","117208466","","peak_224135","117208334",,,,,,
"7548",":H3K27ac:Merged:Peak","chr12","","117210866","","peak_224136","117210596",,,,,,
"7549",":H3K27ac:Merged:Peak","chr12","","117211417","","peak_224137","117211266",,,,,,
"7550",":H3K27ac:Merged:Peak","chr12","","117213306","","peak_224138","117212731",,,,,,
"7551",":H3K27ac:Merged:Peak","chr12","","117213667","","peak_224139","117213451",,,,,,
"7552",":H3K27ac:Merged:Peak","chr12","","117214239","","peak_224140","117213668",,,,,,
"7553",":H3K27ac:Merged:Peak","chr12","","117218706","","peak_224141","117217776",,,,,,
"7554",":H3K27ac:Merged:Peak","chr12","","117223098","","peak_224142","117222947",,,,,,
"7555",":H3K27ac:Merged:Peak","chr12","","117235914","","peak_224143","117235666",,,,,,
"7556",":H3K27ac:Merged:Peak","chr12","","117236472","","peak_224144","117236217",,,,,,
"7557",":H3K27ac:Merged:Peak","chr12","","117240774","","peak_224145","117240471",,,,,,
"7558",":H3K27ac:Merged:Peak","chr12","","117243011","","peak_224146","117241211",,,,,,
"7559",":H3K27ac:Merged:Peak","chr12","","117250011","","peak_224147","117249779",,,,,,
"7560",":H3K27ac:Merged:Peak","chr12","","117254220","","peak_224148","117254009",,,,,,
"7561",":H3K27ac:Merged:Peak","chr12","","117261382","","peak_224149","117260807",,,,,,
"7562",":H3K27ac:Merged:Peak","chr12","","117262101","","peak_224150","117261562",,,,,,
"7563",":H3K27ac:Merged:Peak","chr12","","117263413","","peak_224151","117262868",,,,,,
"7564",":H3K27ac:Merged:Peak","chr12","","117264269","","peak_224152","117264137",,,,,,
"7565",":H3K27ac:Merged:Peak","chr12","","117269340","","peak_224153","117269107",,,,,,
"7566",":H3K27ac:Merged:Peak","chr12","","117271465","","peak_224154","117271233",,,,,,
"7567",":H3K27ac:Merged:Peak","chr12","","117274238","","peak_224155","117272528",,,,,,
"7568",":H3K27ac:Merged:Peak","chr12","","117274956","","peak_224156","117274619",,,,,,
"7569",":H3K27ac:Merged:Peak","chr12","","117275521","","peak_224157","117275208",,,,,,
"7570",":H3K27ac:Merged:Peak","chr12","","117277584","","peak_224158","117277345",,,,,,
